0,431900,276,431800,100,432000,500,431700,501,432100,400,431600,401,432200,800,431500,810,0,1,1,1,0
0,442100,269,441800,100,442200,400,441700,200,442300,200,441600,100,442400,200,441500,200,1,0,1,1,0
0,499700,529,499600,100,499800,600,499500,404,499900,316,499400,100,5e+05,1116,499300,1204,1,0,1,0,1
1,509600,100,509200,584,509700,300,509100,400,509800,1300,509000,300,509900,100,508900,100,1,1,1,1,0
0,504800,300,504500,100,504900,200,504400,300,505000,100,504000,250,505100,200,503900,4100,1,0,1,1,0
1,433000,10,432900,100,433100,200,432800,100,433200,830,432600,200,433300,400,432500,1000,1,0,1,0,1
0,414300,300,414100,300,414400,400,414000,300,414500,1012,413900,700,414600,400,413800,900,1,0,0,0,0
0,506900,230,506700,100,507000,400,506600,2400,507100,300,506500,128,507200,200,506400,200,1,0,1,0,1
1,445700,100,445500,370,445800,203,445400,302,445900,100,445300,300,446000,800,445200,301,1,1,0,0,0
1,423700,1084,423500,700,423800,346,423400,400,423900,909,423300,900,424000,500,423200,400,0,1,1,0,1
0,500100,755,5e+05,100,500200,400,499900,424,500300,234,499800,500,500400,407,499700,300,1,0,0,0,0
0,504500,100,503700,100,504600,100,503500,131,504900,200,503000,600,505300,100,502900,200,0,1,0,1,1
0,416100,325,415900,200,416200,200,415800,400,416300,800,415700,302,416400,300,415600,700,1,1,0,0,1
0,413900,200,413600,300,414000,1100,413500,100,414100,119,413400,300,414200,630,413300,238,0,1,1,1,1
1,499200,100,499000,900,499300,300,498900,500,499400,500,498800,600,499500,600,498700,200,0,1,0,0,1
1,439700,100,439600,100,439800,500,439500,325,439900,500,439400,400,440000,900,439300,400,0,1,0,1,0
0,416300,200,416100,200,416400,400,416000,500,416500,700,415900,126,416600,300,415800,302,1,0,1,0,1
0,410700,750,410500,1104,410800,403,410400,600,410900,913,410300,600,411000,400,410200,900,0,1,1,0,0
1,497100,100,496600,223,497200,100,496500,200,497300,238,496400,300,497400,386,496300,686,1,1,1,0,1
1,518800,29,518500,100,518900,100,518400,200,519000,100,518200,100,519100,100,518100,100,1,0,0,1,0
1,411000,100,410900,319,411100,337,410800,1006,411200,700,410700,257,411300,200,410600,700,0,1,0,1,0
0,444700,521,444400,100,444800,200,444300,200,444900,161,444200,700,445000,800,444100,200,0,0,0,1,0
0,507600,100,507300,800,507700,123,507200,100,507800,300,506900,200,507900,100,506800,200,1,1,0,0,0
0,516800,100,516500,108,516900,100,516400,200,517000,110,516300,100,517100,100,516200,300,0,1,1,1,0
1,518000,626,517800,200,518200,300,517700,100,518300,292,517600,300,518400,400,517500,300,0,1,1,1,1
1,413800,100,413700,679,413900,540,413600,201,414000,400,413500,900,414100,800,413400,200,1,0,0,0,1
0,408000,252,407900,96,408100,400,407800,200,408200,300,407700,1007,408300,501,407600,500,1,0,0,0,0
1,504900,100,504700,106,505000,332,504600,6,505100,200,504400,200,505200,346,504300,300,0,1,0,1,0
0,504200,469,504000,101,504400,269,503900,28,504500,100,503800,97,504600,728,503700,28,0,1,1,1,1
1,433200,337,433000,965,433300,500,432900,200,433400,700,432800,800,433500,700,432700,200,1,1,0,1,0
0,443800,600,443600,200,443900,300,443500,300,444000,200,443400,300,444100,800,443300,500,0,1,1,1,1
0,512000,500,511800,200,512100,206,511700,204,512200,300,511600,400,512300,800,511500,200,0,1,1,0,1
1,428700,264,428400,300,428800,300,428300,120,428900,230,428200,300,429000,100,428100,700,0,0,0,1,0
1,528300,600,527800,89,528400,200,527700,100,528500,500,527600,200,528600,700,527500,400,1,1,1,0,0
1,508100,5,508000,500,508300,100,507900,300,508400,800,507800,200,508500,500,507700,200,0,0,1,0,0
1,437600,500,437400,1000,437700,300,437300,900,437800,300,437200,500,437900,800,437100,500,1,0,1,1,1
1,437000,101,436700,200,437100,316,436500,698,437300,101,436400,398,437600,814,436300,512,0,0,0,1,0
0,445000,700,444900,100,445100,200,444800,800,445200,200,444700,400,445300,200,444600,544,1,1,0,1,0
0,420700,100,419900,100,421200,600,419800,100,421400,30,419700,500,421600,500,419200,30,1,0,1,0,1
1,507600,196,506700,104,507800,200,505200,197,508000,2297,504300,500,508300,100,503400,103,0,1,0,0,1
0,489600,500,489300,610,489700,100,489200,1000,489800,300,489100,500,489900,300,489000,100,0,0,1,0,0
1,409800,100,409600,556,409900,302,409500,500,410000,305,409400,1000,410100,900,409300,400,0,1,0,1,0
0,416000,768,415800,400,416100,507,415700,1342,416200,371,415600,500,416300,400,415500,500,0,1,1,0,1
1,403800,100,403600,209,403900,200,403500,800,404000,300,403400,400,404100,900,403300,400,0,0,1,1,0
0,518500,206,518400,100,518600,301,518300,247,518700,947,518200,100,518800,800,518100,400,1,1,0,1,1
1,436000,213,435600,200,436100,259,435500,200,436200,400,435300,600,436300,427,435200,100,0,0,0,0,0
1,427900,26,427800,300,428000,307,427700,500,428200,230,427600,100,428300,700,427500,200,1,1,1,1,0
1,499800,300,499600,100,499900,100,499500,100,5e+05,200,499400,100,500100,200,499300,297,0,1,0,1,1
0,416100,1963,416000,100,416200,417,415900,804,416300,500,415800,410,416400,300,415700,200,0,0,0,0,0
0,385200,300,384900,100,385300,200,384800,234,385400,200,384700,200,385500,200,384600,701,0,1,0,1,0
1,406400,700,406200,702,406500,601,406100,1000,406600,1001,406000,900,406700,300,405900,400,1,0,0,1,0
0,509300,100,509200,2,509400,400,509100,530,509500,500,509000,300,509600,400,508900,247,1,1,0,1,0
1,421900,200,421800,600,422000,600,421700,500,422100,700,421600,300,422200,800,421500,1000,1,0,1,0,0
1,427800,419,427600,667,427900,301,427500,100,428000,700,427400,184,428100,900,427300,700,1,0,1,0,0
1,508500,100,508400,1314,508600,100,508300,435,508700,100,508200,300,508800,600,508100,307,1,1,1,0,1
1,432400,707,432200,300,432500,446,432100,465,432600,302,432000,300,432700,644,431900,400,0,0,0,0,0
1,503300,100,503000,100,503400,400,502700,100,503500,100,502600,200,503600,400,502500,150,0,1,0,0,0
1,432400,824,432200,500,432500,1202,432100,238,432600,903,432000,300,432700,401,431900,600,0,1,0,1,0
1,431300,100,431000,100,431400,200,430700,100,431700,100,430400,100,431800,226,430300,100,0,1,0,0,0
1,429500,100,429300,107,429600,150,429200,833,429700,240,429100,300,429800,200,429000,300,0,1,0,1,0
0,529700,400,529000,1300,529800,400,528900,300,529900,857,528800,200,530000,1171,528700,700,0,0,1,1,0
1,506900,100,506700,533,507000,300,506600,300,507100,100,506500,500,507200,235,506400,300,1,1,1,0,0
0,418000,728,417800,200,418100,542,417700,400,418200,400,417600,800,418300,500,417500,300,0,1,0,1,0
1,444400,100,444300,300,444500,200,444200,500,444600,200,444100,600,444700,426,444000,200,1,0,0,1,0
1,393800,271,393600,301,393900,300,393500,300,394000,400,393400,900,394100,800,393300,400,0,1,0,1,0
1,417700,100,417600,809,417800,300,417500,363,417900,400,417400,500,418000,300,417300,800,1,1,0,1,1
0,428100,200,428000,100,428200,700,427900,300,428300,700,427800,949,428400,602,427700,300,1,0,0,0,0
0,490000,623,489700,100,490100,300,489600,900,490200,500,489500,200,490300,500,489400,300,0,0,0,0,1
0,508600,400,508400,100,508700,200,508300,100,508800,200,508200,300,508900,1000,508100,250,1,0,1,0,0
1,401300,100,401100,300,401400,300,401000,600,401500,300,400900,1130,401600,400,400800,400,0,1,0,0,1
1,519800,300,519600,206,519900,1600,519200,100,520000,21276,518900,100,520100,965,518700,119,0,1,1,0,1
1,407500,100,407400,200,407600,401,407300,200,407700,442,407200,200,407800,200,407100,800,1,0,0,0,1
0,515700,600,515500,100,515800,400,515400,200,515900,1100,515300,200,516000,422,515200,240,0,0,1,1,1
0,433900,624,433700,199,434000,200,433600,500,434100,800,433500,500,434200,200,433400,300,0,1,0,1,1
0,510100,714,510000,91,510200,817,509900,200,510300,700,509800,200,510500,300,509700,600,1,0,0,0,1
1,497400,200,495200,200,497500,200,495000,500,498000,200,494900,100,498100,49,493700,225,1,1,0,0,1
1,399300,327,399000,300,399400,300,398900,400,399500,6900,398800,300,399600,800,398700,900,0,1,0,1,0
0,426100,91,426000,25,426200,401,425900,200,426300,600,425800,700,426400,300,425700,300,0,0,0,0,0
0,445100,300,444900,406,445200,223,444800,713,445300,300,444700,300,445400,600,444600,300,0,1,1,1,1
1,530300,100,530200,200,530400,200,530100,300,530500,3557,530000,1400,530600,900,529900,343,0,0,0,1,1
1,524100,301,523900,300,524200,550,523800,200,524300,601,523700,490,524400,1106,523600,100,0,0,1,1,1
1,440500,100,439800,100,440600,30,439700,100,440700,100,439600,200,440900,1,439500,100,0,0,1,0,1
1,418700,300,418500,552,418800,603,418400,300,418900,300,418300,400,419000,230,418200,400,1,1,0,1,1
1,402600,360,402400,694,402700,100,402300,1400,402800,123,402200,303,402900,700,402100,400,1,0,0,0,1
0,518600,300,518500,100,518700,300,518400,500,518800,800,518300,436,518900,200,518200,300,1,0,1,1,0
1,400300,100,4e+05,364,400500,257,399900,200,400600,227,399800,200,400700,353,399700,200,1,1,0,1,1
1,434400,100,434200,47,434500,100,434100,300,434600,100,434000,200,434800,128,433900,100,1,1,0,1,0
0,417100,500,417000,100,417200,400,416900,500,417300,402,416800,400,417400,300,416700,400,1,0,1,1,0
0,499100,808,499000,200,499200,1036,498900,399,499400,250,498800,700,499500,600,498700,300,1,0,0,0,0
1,509900,600,509600,412,510000,1210,509500,1000,510100,300,509400,400,510200,800,509300,400,0,0,1,0,0
1,506700,100,506600,100,506800,200,506500,200,506900,600,506400,300,507000,600,506300,200,0,1,0,1,0
1,510500,200,510400,200,510600,300,510300,500,510700,400,510200,1000,510800,400,510100,200,1,1,0,0,1
0,516800,621,516600,100,516900,100,516400,100,517000,100,516300,1000,517300,200,516200,100,1,0,1,0,0
0,419300,367,419100,100,419400,400,419000,603,419500,700,418900,200,419600,300,418800,1000,1,0,1,0,1
0,414800,200,414600,26,414900,202,414500,101,415000,200,414400,100,415100,200,414300,200,0,1,0,1,0
1,446100,100,446000,308,446200,300,445900,600,446300,800,445800,300,446400,400,445700,300,1,1,0,1,0
1,505600,500,505400,200,505700,100,505200,300,505800,100,505100,800,505900,500,505000,900,0,1,1,0,0
0,405200,200,405000,829,405300,365,404900,200,405400,500,404800,100,405500,300,404700,100,1,0,0,0,0
0,422100,373,421900,200,422200,907,421800,300,422300,500,421700,330,422400,300,421600,400,1,0,1,0,1
1,506900,700,506500,300,507000,1000,506400,200,507100,200,506300,400,507200,1905,506200,300,1,0,1,0,1
0,529600,400,529400,554,529700,319,529300,223,529800,900,529200,202,529900,1000,529100,402,1,0,1,0,1
1,404500,557,404300,400,404600,800,404200,500,404700,300,404100,400,404800,300,404000,900,1,1,0,1,0
1,443900,146,443700,1356,444000,400,443600,200,444100,700,443500,300,444200,300,443400,700,1,0,1,0,1
0,408400,800,408200,704,408500,1000,408100,200,408600,452,408000,300,408700,600,407900,600,1,0,0,1,0
1,506300,33,506000,300,506600,200,505800,100,506700,100,505700,100,506800,700,505600,800,0,1,0,0,1
1,507400,88,507000,100,507500,300,506900,702,507600,500,506800,100,507700,100,506700,500,1,0,0,1,1
1,404900,234,404700,101,405000,300,404600,201,405100,300,404500,400,405200,1000,404400,700,1,0,0,0,1
0,433700,465,433500,100,433800,81,433400,400,433900,225,433300,401,434000,300,433200,300,0,0,1,0,0
0,505700,263,505500,345,505800,200,505400,200,505900,200,505300,245,506000,905,505200,300,1,0,0,1,1
0,388700,200,388400,400,388800,100,388300,400,388900,100,388200,400,389000,200,388100,200,1,0,0,0,0
1,509900,200,509700,200,510000,1110,509600,1200,510100,241,509500,400,510200,700,509400,301,0,0,1,0,0
0,425300,471,425100,400,425400,100,425000,432,425500,400,424900,932,425600,700,424800,232,1,0,0,0,1
1,515400,200,515200,200,515800,300,515000,668,515900,200,514800,100,516000,200,514700,100,0,0,0,1,0
0,506300,330,506000,400,506400,159,505900,100,506500,700,505700,200,506600,300,505600,800,0,1,0,1,1
1,422100,200,422000,300,422200,581,421900,300,422300,400,421800,700,422400,400,421700,930,0,1,1,0,1
0,499500,100,498800,100,499600,162,498700,122,499700,162,498500,600,499800,100,498300,100,1,1,0,0,1
1,413900,1,413800,260,414000,400,413700,600,414100,215,413600,1200,414200,501,413500,800,0,0,0,0,1
0,426900,300,426700,100,427000,200,426600,332,427100,212,426500,332,427200,251,426400,903,1,0,1,0,1
0,438100,200,438000,100,438200,300,437900,400,438300,316,437800,403,438400,800,437700,600,1,0,0,1,1
0,516700,1700,516600,100,516800,600,516500,400,516900,600,516400,200,517000,2100,516300,300,1,1,0,0,1
0,503100,200,503000,100,503200,200,502900,100,503300,200,502800,100,503400,100,502700,200,0,0,1,0,1
1,445100,300,444900,207,445200,200,444800,100,445300,200,444700,400,445400,300,444600,800,1,1,0,0,0
0,394100,383,393900,400,394200,300,393800,200,394300,901,393700,400,394400,300,393600,801,1,0,0,0,1
1,415800,500,415600,300,415900,400,415500,300,416000,800,415400,2500,416100,300,415300,600,0,1,0,1,0
0,438100,114,437300,300,438200,614,437200,100,438300,114,437100,149,438400,314,437000,500,1,1,1,0,1
1,503200,100,503000,400,503300,900,502900,200,503400,1908,502800,700,503500,400,502700,200,0,1,1,1,0
1,428400,400,428200,501,428500,600,428100,700,428600,700,428000,300,428700,500,427900,300,0,0,0,1,0
1,418400,100,418100,734,418600,100,418000,100,418800,7800,417900,100,419400,100,417800,300,1,1,1,1,0
1,431400,100,431300,520,431500,822,431200,300,431600,300,431100,300,431700,300,431000,300,1,1,0,1,0
0,434900,183,434700,300,435000,312,434600,435,435100,300,434500,200,435200,701,434400,400,0,1,0,0,1
1,385500,100,385300,400,385600,500,385200,900,385700,600,385100,400,385800,1100,385000,845,0,0,0,1,1
0,394600,200,394500,100,394700,600,394400,200,394800,300,394300,252,394900,300,394200,400,1,1,0,0,1
1,410100,5,410000,68,410200,200,409900,100,410300,200,409800,200,410400,200,409700,200,1,0,1,0,0
0,402700,201,402500,100,402800,302,402400,300,402900,730,402300,200,403000,300,402200,300,1,1,1,1,0
0,506300,1548,506200,100,506400,661,506100,500,506500,400,506000,581,506600,201,505900,747,1,0,1,0,1
1,440700,401,440400,306,440800,201,440300,424,440900,300,440200,600,441000,900,440100,200,1,0,0,0,1
0,523400,253,523300,100,523500,720,523200,100,523600,414,523100,608,523700,313,523000,800,1,0,1,0,1
0,506200,124,506000,285,506300,300,505700,210,506400,724,505600,101,506500,224,505500,221,1,0,1,0,1
0,410000,300,409800,289,410100,1600,409700,700,410200,300,409600,800,410300,601,409500,300,1,0,0,1,0
0,440200,300,440000,100,440300,402,439900,200,440400,700,439800,439,440500,400,439700,800,1,0,1,0,1
0,441100,100,440400,200,441200,100,440300,300,441300,452,440100,100,441400,100,440000,700,1,1,0,1,0
1,508500,9,508300,100,508600,400,508200,200,508700,400,508100,300,508800,200,508000,300,0,0,0,1,0
0,427300,52,427100,100,427500,200,427000,79,427600,700,426900,400,427700,200,426800,300,1,0,1,0,1
0,507500,200,507300,100,507600,244,507200,500,507700,400,507100,200,507800,300,507000,700,1,1,1,1,1
0,413700,1216,413500,108,413800,800,413400,220,413900,300,413300,200,414000,501,413200,100,0,0,1,1,0
0,416400,1000,416200,400,416500,251,416100,511,416600,302,416000,817,416700,800,415900,301,0,1,0,0,0
0,439500,235,439400,200,439600,500,439300,267,439700,5900,439200,367,439800,300,439100,426,1,0,1,0,0
1,510900,300,510700,800,511000,500,510600,200,511100,100,510500,400,511200,100,510200,1100,1,0,0,1,0
1,386300,191,385800,600,386400,200,385700,100,386500,100,385600,100,386600,200,385500,200,0,1,0,0,0
1,529200,100,529000,1500,529300,500,528900,634,529400,104,528800,736,529500,604,528700,300,1,1,1,1,1
1,488700,200,488400,23,488800,200,488300,100,488900,300,488200,200,489000,500,488100,100,0,0,1,0,0
1,506700,100,506500,200,506800,500,506400,300,506900,1100,506300,500,507000,800,506200,200,0,0,1,1,1
1,444900,100,444700,202,445000,430,444600,100,445100,128,444500,337,445200,100,444400,200,0,1,1,0,1
1,507400,100,507300,300,507500,500,507200,400,507600,200,507100,200,507700,200,507000,403,0,1,0,1,0
0,412200,300,412100,100,412300,800,412000,1182,412400,1000,411900,784,412500,700,411800,700,1,0,1,0,1
0,401800,200,401600,100,401900,200,401500,200,402000,329,401400,100,402100,300,401300,100,1,0,1,1,0
1,515700,118,515500,600,515800,100,515400,300,515900,100,515300,600,516000,200,515200,700,0,0,0,0,1
0,518800,37,518000,6,519500,200,517800,5,519600,106,517300,190,519700,14,516300,10,0,0,1,1,1
1,412400,100,412200,176,412500,18457,412100,100,412600,100,412000,101,412700,600,411900,69,0,1,1,0,1
0,409200,102,409000,200,409300,300,408900,126,409400,601,408800,332,409500,700,408700,502,1,0,1,0,1
1,508800,516,508600,400,508900,201,508500,941,509000,300,508400,235,509100,536,508300,600,0,1,0,1,0
0,387100,200,386900,1067,387200,244,386800,300,387300,500,386700,1167,387400,998,386600,400,1,0,1,0,1
0,428300,2051,428100,1307,428400,2300,428000,300,428500,640,427900,900,428600,300,427800,400,1,0,0,1,1
1,410800,55,410600,170,410900,100,410500,43,411000,101,410400,100,411100,100,410300,800,1,1,1,0,0
1,413600,100,413500,101,413700,400,413400,100,413800,210,413300,200,413900,300,413200,800,0,1,0,0,0
0,429500,100,429400,100,429600,200,429300,400,429700,300,429200,451,429800,700,429100,903,1,0,1,0,1
1,383000,100,382900,200,383100,501,382800,700,383200,400,382700,404,383300,700,382600,400,1,1,1,0,1
1,408000,11,407900,500,408100,348,407800,600,408200,600,407700,400,408300,300,407600,300,1,0,1,1,0
0,392500,1128,392400,100,392600,500,392300,3100,392700,600,392200,1200,392800,800,392100,400,1,0,1,1,1
1,411600,100,411500,506,411700,377,411400,400,411800,900,411300,300,411900,300,411200,400,0,0,1,0,0
0,508000,300,507900,100,508100,200,507800,500,508300,100,507700,625,508400,300,507600,100,1,1,1,1,0
1,429400,1,429300,501,429500,598,429200,700,429600,1000,429100,600,429700,600,429000,900,1,1,0,0,1
0,515900,429,515700,601,516000,100,515600,1701,516100,101,515500,806,516200,200,515400,200,0,1,1,0,1
0,443500,267,443400,100,443600,100,443300,100,443700,400,443200,100,443800,300,443100,300,0,1,1,1,1
0,439200,216,439100,100,439300,617,439000,200,439400,702,438900,900,439500,901,438800,400,1,0,0,1,0
0,530000,3924,529800,302,530100,341,529700,540,530200,741,529600,222,530300,440,529500,1000,0,1,0,1,0
0,405800,1162,405600,100,405900,500,405500,100,406000,231,405400,300,406100,100,405300,200,0,0,0,0,1
1,403400,100,403200,143,403500,201,403100,106,403600,404,403000,200,403700,600,402900,600,0,1,0,0,1
1,503900,100,503500,400,504000,100,503400,231,504100,300,503300,500,504200,200,503200,200,0,1,0,1,0
1,517400,400,516500,321,517900,100,516400,100,518300,177,516200,600,518600,1,516000,53,1,1,1,0,0
0,401300,300,401000,100,401400,200,400900,100,401500,400,400800,200,401600,300,400700,800,0,1,1,0,1
1,504100,300,503800,224,504200,248,503700,500,504300,400,503600,900,504400,300,503500,300,1,0,1,0,1
1,505600,300,505300,200,505700,100,505200,395,505800,300,505100,400,505900,300,505000,300,0,1,0,0,1
0,505700,200,505500,200,505800,261,505400,200,505900,903,505300,200,506000,303,505200,301,1,0,1,1,0
0,438700,101,438600,329,438800,767,438500,4,439200,200,438300,100,439300,200,438200,100,0,0,1,1,0
1,434600,77,434500,192,434700,400,434400,400,434800,1226,434300,100,434900,400,434200,300,1,1,0,1,1
0,505000,864,504800,100,505100,200,504700,324,505200,301,504600,220,505300,330,504500,300,1,0,1,0,1
0,440400,5300,440000,100,440500,150,439600,100,440600,100,439500,100,440700,100,438900,100,0,1,0,0,0
0,419000,200,418900,7,419100,200,418700,300,419200,200,418600,200,419300,200,418500,200,1,0,1,1,1
0,414300,811,414000,200,414400,300,413900,480,414500,200,413800,121,414600,900,413700,700,0,0,1,1,1
0,418300,566,418200,200,418400,700,418100,100,418500,911,418000,700,418600,300,417900,500,0,1,1,1,0
0,507600,488,507500,35,507700,300,507400,200,507800,1162,507300,200,508000,900,507200,210,0,1,0,1,0
1,416900,400,416600,400,417000,1030,416500,300,417100,400,416400,300,417200,530,416300,300,0,1,1,0,1
1,435000,100,434500,347,435100,100,434300,100,435200,6,434100,25,435300,200,434000,400,0,1,1,1,0
0,428100,100,427900,200,428200,100,427800,100,428300,200,427700,900,428400,325,427600,364,1,0,0,1,0
1,443500,100,443400,315,443600,200,443300,201,443700,200,443200,600,443800,200,443100,200,1,0,0,1,1
0,509800,1515,509700,6,509900,1404,509600,400,510000,536,509500,300,510100,200,509400,600,0,0,0,0,0
1,510900,71,510500,100,511000,25,510400,100,511400,200,510300,200,511500,520,510200,200,1,1,0,1,1
1,443800,100,443600,800,443900,300,443500,307,444000,100,443400,205,444100,303,443300,900,0,0,1,1,0
1,530400,538,530200,300,530500,451,530100,354,530600,600,530000,1308,530700,800,529900,800,1,0,1,0,1
0,508000,405,507900,100,508100,298,507800,100,508200,300,507700,200,508300,400,507600,200,1,0,0,0,1
1,434600,100,434100,1345,434700,200,434000,100,434800,100,433800,100,434900,99,433700,100,1,1,1,1,1
0,386900,300,386700,100,387000,200,386600,131,387100,200,386500,200,387200,200,386400,301,1,0,1,1,0
0,418100,1803,417900,708,418200,708,417800,600,418300,636,417700,500,418400,300,417600,500,0,0,0,1,0
1,415600,100,415500,419,415700,405,415400,787,415800,400,415300,300,415900,1035,415200,304,1,1,1,0,0
1,415800,3,415700,400,415900,300,415600,600,416000,2324,415500,1000,416100,1032,415400,400,0,0,0,1,1
0,506100,355,505900,8,506200,100,505800,100,506400,200,505700,200,506500,332,505600,200,1,0,1,0,1
1,490000,100,489900,1475,490100,800,489800,337,490200,500,489700,900,490300,300,489600,300,1,0,0,0,0
0,443800,100,443500,200,443900,126,443400,492,444000,300,443300,400,444100,668,443200,413,0,1,1,1,1
0,418000,500,417800,826,418100,637,417700,600,418200,1600,417600,400,418300,400,417500,1000,1,1,0,1,1
0,442900,600,442800,11,443000,400,442700,448,443100,600,442600,600,443200,400,442500,300,0,0,0,0,0
0,524200,500,524000,100,524300,200,523900,200,524400,600,523800,400,524500,1100,523700,700,1,1,0,1,0
1,419100,400,418900,2152,419200,300,418800,300,419300,400,418700,800,419400,800,418600,303,1,0,0,1,0
0,504200,228,504100,50,504400,129,504000,100,504500,100,503900,200,504600,100,503800,228,0,1,1,1,0
0,413600,600,413400,400,413700,200,413300,400,413800,602,413200,300,413900,500,413100,100,1,1,1,0,0
0,395600,302,395400,100,395700,300,395300,240,395800,500,395200,400,395900,700,395100,300,1,0,1,1,1
0,500200,340,5e+05,700,500300,104,499900,100,500400,502,499800,100,500500,863,499500,1002,0,0,1,1,1
1,495100,220,494000,100,495400,200,493500,650,495600,1200,493200,500,496200,201,492800,200,1,0,0,0,0
1,440300,200,440100,416,440400,200,440000,1100,440500,300,439900,1200,440600,700,439800,300,0,1,0,0,1
0,419200,100,418900,391,419300,200,418800,400,419400,600,418700,300,419500,200,418600,200,0,1,0,1,1
1,441000,832,440800,300,441100,471,440700,421,441200,271,440600,400,441300,471,440500,210,0,1,1,0,1
1,426400,23,426300,975,426500,300,426100,100,426600,200,426000,100,426700,600,425900,200,0,1,0,1,1
1,502300,100,502100,300,502400,203,502000,1200,502500,100,501900,200,502600,100,501800,300,0,0,0,0,0
0,420200,100,420100,102,420400,100,420000,200,420500,400,419900,100,420600,100,419700,100,0,1,1,0,1
1,404400,100,404300,218,404500,451,404200,405,404600,851,404100,610,404700,330,404000,800,0,1,1,1,1
0,412000,127,411700,132,412100,600,411600,400,412200,100,411500,400,412300,200,411400,200,1,0,1,1,1
1,388600,200,388500,901,388700,500,388400,600,388800,600,388300,400,388900,305,388200,800,0,1,0,1,0
0,419000,500,418700,15,419100,300,418600,103,419200,200,418500,200,419300,800,418400,200,1,0,1,0,1
1,446100,400,445900,1135,446200,600,445800,1200,446300,400,445700,557,446400,400,445600,400,1,0,1,1,1
0,509100,250,508900,100,509200,300,508800,200,509300,500,508700,500,509400,300,508600,300,1,1,0,0,1
1,431800,164,431600,400,431900,401,431500,600,432000,703,431400,854,432100,819,431300,300,1,0,1,0,0
1,428500,200,428300,878,428600,750,428200,822,428700,900,428100,503,428800,300,428000,700,1,0,1,0,1
1,412700,28,412600,402,412800,100,412500,531,412900,700,412400,300,413000,203,412300,549,1,1,0,1,1
1,422900,100,422700,1038,423300,100,422600,130,423400,530,422400,100,423500,100,422300,100,1,1,1,1,0
